"id","make","model","year","color","engine_type","transmission","fuel_type","mileage","price","owner_name","registration_number","insurance_valid_till","service_due_date","number_of_doors","seating_capacity","gps_enabled","bluetooth_enabled","sunroof","air_conditioning"
166,"Make_166","Model_166",2016,"Blue","Engine_4","Automatic","Diesel",1162,"10788.50","Owner_166","MH166XYZ","2026-02-02","2026-05-03",3,5,True,False,False,False
167,"Make_167","Model_167",2017,"Black","Engine_5","Manual","Electric",1169,"10793.25","Owner_167","MH167XYZ","2026-02-03","2026-05-04",4,6,False,False,False,False
168,"Make_168","Model_168",2018,"White","Engine_0","Automatic","Petrol",1176,"10798.00","Owner_168","MH168XYZ","2026-02-04","2026-05-05",2,4,True,True,True,False
169,"Make_169","Model_169",2019,"Silver","Engine_1","Manual","Diesel",1183,"10802.75","Owner_169","MH169XYZ","2026-02-05","2026-05-06",3,5,False,False,False,False
170,"Make_170","Model_170",2020,"Red","Engine_2","Automatic","Electric",1190,"10807.50","Owner_170","MH170XYZ","2026-02-06","2026-05-07",4,6,True,False,False,True
171,"Make_171","Model_171",2021,"Blue","Engine_3","Manual","Petrol",1197,"10812.25","Owner_171","MH171XYZ","2026-02-07","2026-05-08",2,4,False,True,False,False
172,"Make_172","Model_172",2022,"Black","Engine_4","Automatic","Diesel",1204,"10817.00","Owner_172","MH172XYZ","2026-02-08","2026-05-09",3,5,True,False,True,False
173,"Make_173","Model_173",2023,"White","Engine_5","Manual","Electric",1211,"10821.75","Owner_173","MH173XYZ","2026-02-09","2026-05-10",4,6,False,False,False,False
174,"Make_174","Model_174",2024,"Silver","Engine_0","Automatic","Petrol",1218,"10826.50","Owner_174","MH174XYZ","2026-02-10","2026-05-11",2,4,True,True,False,False
175,"Make_175","Model_175",1990,"Red","Engine_1","Manual","Diesel",1225,"10831.25","Owner_175","MH175XYZ","2026-02-11","2026-05-12",3,5,False,False,False,True
176,"Make_176","Model_176",1991,"Blue","Engine_2","Automatic","Electric",1232,"10836.00","Owner_176","MH176XYZ","2026-02-12","2026-05-13",4,6,True,False,True,False
177,"Make_177","Model_177",1992,"Black","Engine_3","Manual","Petrol",1239,"10840.75","Owner_177","MH177XYZ","2026-02-13","2026-05-14",2,4,False,True,False,False
178,"Make_178","Model_178",1993,"White","Engine_4","Automatic","Diesel",1246,"10845.50","Owner_178","MH178XYZ","2026-02-14","2026-05-15",3,5,True,False,False,False
179,"Make_179","Model_179",1994,"Silver","Engine_5","Manual","Electric",1253,"10850.25","Owner_179","MH179XYZ","2026-02-15","2026-05-16",4,6,False,False,False,False
180,"Make_180","Model_180",1995,"Red","Engine_0","Automatic","Petrol",1260,"10855.00","Owner_180","MH180XYZ","2026-02-16","2026-05-17",2,4,True,True,True,True
181,"Make_181","Model_181",1996,"Blue","Engine_1","Manual","Diesel",1267,"10859.75","Owner_181","MH181XYZ","2026-02-17","2026-05-18",3,5,False,False,False,False
182,"Make_182","Model_182",1997,"Black","Engine_2","Automatic","Electric",1274,"10864.50","Owner_182","MH182XYZ","2026-02-18","2026-05-19",4,6,True,False,False,False
183,"Make_183","Model_183",1998,"White","Engine_3","Manual","Petrol",1281,"10869.25","Owner_183","MH183XYZ","2026-02-19","2026-05-20",2,4,False,True,False,False
184,"Make_184","Model_184",1999,"Silver","Engine_4","Automatic","Diesel",1288,"10874.00","Owner_184","MH184XYZ","2026-02-20","2026-05-21",3,5,True,False,True,False
185,"Make_185","Model_185",2000,"Red","Engine_5","Manual","Electric",1295,"10878.75","Owner_185","MH185XYZ","2026-02-21","2026-05-22",4,6,False,False,False,True
186,"Make_186","Model_186",2001,"Blue","Engine_0","Automatic","Petrol",1302,"10883.50","Owner_186","MH186XYZ","2026-02-22","2026-05-23",2,4,True,True,False,False
187,"Make_187","Model_187",2002,"Black","Engine_1","Manual","Diesel",1309,"10888.25","Owner_187","MH187XYZ","2026-02-23","2026-05-24",3,5,False,False,False,False
188,"Make_188","Model_188",2003,"White","Engine_2","Automatic","Electric",1316,"10893.00","Owner_188","MH188XYZ","2026-02-24","2026-05-25",4,6,True,False,True,False
189,"Make_189","Model_189",2004,"Silver","Engine_3","Manual","Petrol",1323,"10897.75","Owner_189","MH189XYZ","2026-02-25","2026-05-26",2,4,False,True,False,False
190,"Make_190","Model_190",2005,"Red","Engine_4","Automatic","Diesel",1330,"10902.50","Owner_190","MH190XYZ","2026-02-26","2026-05-27",3,5,True,False,False,True
191,"Make_191","Model_191",2006,"Blue","Engine_5","Manual","Electric",1337,"10907.25","Owner_191","MH191XYZ","2026-02-27","2026-05-28",4,6,False,False,False,False
192,"Make_192","Model_192",2007,"Black","Engine_0","Automatic","Petrol",1344,"10912.00","Owner_192","MH192XYZ","2026-02-28","2026-05-29",2,4,True,True,True,False
193,"Make_193","Model_193",2008,"White","Engine_1","Manual","Diesel",1351,"10916.75","Owner_193","MH193XYZ","2026-03-01","2026-05-30",3,5,False,False,False,False
194,"Make_194","Model_194",2009,"Silver","Engine_2","Automatic","Electric",1358,"10921.50","Owner_194","MH194XYZ","2026-03-02","2026-05-31",4,6,True,False,False,False
195,"Make_195","Model_195",2010,"Red","Engine_3","Manual","Petrol",1365,"10926.25","Owner_195","MH195XYZ","2026-03-03","2026-06-01",2,4,False,True,False,True
196,"Make_196","Model_196",2011,"Blue","Engine_4","Automatic","Diesel",1372,"10931.00","Owner_196","MH196XYZ","2026-03-04","2026-06-02",3,5,True,False,True,False
197,"Make_197","Model_197",2012,"Black","Engine_5","Manual","Electric",1379,"10935.75","Owner_197","MH197XYZ","2026-03-05","2026-06-03",4,6,False,False,False,False
198,"Make_198","Model_198",2013,"White","Engine_0","Automatic","Petrol",1386,"10940.50","Owner_198","MH198XYZ","2026-03-06","2026-06-04",2,4,True,True,False,False
199,"Make_199","Model_199",2014,"Silver","Engine_1","Manual","Diesel",1393,"10945.25","Owner_199","MH199XYZ","2026-03-07","2026-06-05",3,5,False,False,False,False
200,"Make_200","Model_200",2015,"Red","Engine_2","Automatic","Electric",1400,"10950.00","Owner_200","MH200XYZ","2026-03-08","2026-06-06",4,6,True,False,True,True
201,"Make_201","Model_201",2016,"Blue","Engine_3","Manual","Petrol",1407,"10954.75","Owner_201","MH201XYZ","2026-03-09","2026-06-07",2,4,False,True,False,False
202,"Make_202","Model_202",2017,"Black","Engine_4","Automatic","Diesel",1414,"10959.50","Owner_202","MH202XYZ","2026-03-10","2026-06-08",3,5,True,False,False,False
203,"Make_203","Model_203",2018,"White","Engine_5","Manual","Electric",1421,"10964.25","Owner_203","MH203XYZ","2026-03-11","2026-06-09",4,6,False,False,False,False
204,"Make_204","Model_204",2019,"Silver","Engine_0","Automatic","Petrol",1428,"10969.00","Owner_204","MH204XYZ","2026-03-12","2026-06-10",2,4,True,True,True,False
205,"Make_205","Model_205",2020,"Red","Engine_1","Manual","Diesel",1435,"10973.75","Owner_205","MH205XYZ","2026-03-13","2026-06-11",3,5,False,False,False,True
206,"Make_206","Model_206",2021,"Blue","Engine_2","Automatic","Electric",1442,"10978.50","Owner_206","MH206XYZ","2026-03-14","2026-06-12",4,6,True,False,False,False
207,"Make_207","Model_207",2022,"Black","Engine_3","Manual","Petrol",1449,"10983.25","Owner_207","MH207XYZ","2026-03-15","2026-06-13",2,4,False,True,False,False
208,"Make_208","Model_208",2023,"White","Engine_4","Automatic","Diesel",1456,"10988.00","Owner_208","MH208XYZ","2026-03-16","2026-06-14",3,5,True,False,True,False
209,"Make_209","Model_209",2024,"Silver","Engine_5","Manual","Electric",1463,"10992.75","Owner_209","MH209XYZ","2026-03-17","2026-06-15",4,6,False,False,False,False
210,"Make_210","Model_210",1990,"Red","Engine_0","Automatic","Petrol",1470,"10997.50","Owner_210","MH210XYZ","2026-03-18","2026-06-16",2,4,True,True,False,True
211,"Make_211","Model_211",1991,"Blue","Engine_1","Manual","Diesel",1477,"11002.25","Owner_211","MH211XYZ","2026-03-19","2026-06-17",3,5,False,False,False,False
212,"Make_212","Model_212",1992,"Black","Engine_2","Automatic","Electric",1484,"11007.00","Owner_212","MH212XYZ","2026-03-20","2026-06-18",4,6,True,False,True,False
213,"Make_213","Model_213",1993,"White","Engine_3","Manual","Petrol",1491,"11011.75","Owner_213","MH213XYZ","2026-03-21","2026-06-19",2,4,False,True,False,False
214,"Make_214","Model_214",1994,"Silver","Engine_4","Automatic","Diesel",1498,"11016.50","Owner_214","MH214XYZ","2026-03-22","2026-06-20",3,5,True,False,False,False
215,"Make_215","Model_215",1995,"Red","Engine_5","Manual","Electric",1505,"11021.25","Owner_215","MH215XYZ","2026-03-23","2026-06-21",4,6,False,False,False,True
216,"Make_216","Model_216",1996,"Blue","Engine_0","Automatic","Petrol",1512,"11026.00","Owner_216","MH216XYZ","2026-03-24","2026-06-22",2,4,True,True,True,False
217,"Make_217","Model_217",1997,"Black","Engine_1","Manual","Diesel",1519,"11030.75","Owner_217","MH217XYZ","2026-03-25","2026-06-23",3,5,False,False,False,False
218,"Make_218","Model_218",1998,"White","Engine_2","Automatic","Electric",1526,"11035.50","Owner_218","MH218XYZ","2026-03-26","2026-06-24",4,6,True,False,False,False
219,"Make_219","Model_219",1999,"Silver","Engine_3","Manual","Petrol",1533,"11040.25","Owner_219","MH219XYZ","2026-03-27","2026-06-25",2,4,False,True,False,False
220,"Make_220","Model_220",2000,"Red","Engine_4","Automatic","Diesel",1540,"11045.00","Owner_220","MH220XYZ","2026-03-28","2026-06-26",3,5,True,False,True,True
221,"Make_221","Model_221",2001,"Blue","Engine_5","Manual","Electric",1547,"11049.75","Owner_221","MH221XYZ","2026-03-29","2026-06-27",4,6,False,False,False,False
222,"Make_222","Model_222",2002,"Black","Engine_0","Automatic","Petrol",1554,"11054.50","Owner_222","MH222XYZ","2026-03-30","2026-06-28",2,4,True,True,False,False
223,"Make_223","Model_223",2003,"White","Engine_1","Manual","Diesel",1561,"11059.25","Owner_223","MH223XYZ","2026-03-31","2026-06-29",3,5,False,False,False,False
224,"Make_224","Model_224",2004,"Silver","Engine_2","Automatic","Electric",1568,"11064.00","Owner_224","MH224XYZ","2026-04-01","2026-06-30",4,6,True,False,True,False
225,"Make_225","Model_225",2005,"Red","Engine_3","Manual","Petrol",1575,"11068.75","Owner_225","MH225XYZ","2026-04-02","2026-07-01",2,4,False,True,False,True
226,"Make_226","Model_226",2006,"Blue","Engine_4","Automatic","Diesel",1582,"11073.50","Owner_226","MH226XYZ","2026-04-03","2026-07-02",3,5,True,False,False,False
227,"Make_227","Model_227",2007,"Black","Engine_5","Manual","Electric",1589,"11078.25","Owner_227","MH227XYZ","2026-04-04","2026-07-03",4,6,False,False,False,False
228,"Make_228","Model_228",2008,"White","Engine_0","Automatic","Petrol",1596,"11083.00","Owner_228","MH228XYZ","2026-04-05","2026-07-04",2,4,True,True,True,False
229,"Make_229","Model_229",2009,"Silver","Engine_1","Manual","Diesel",1603,"11087.75","Owner_229","MH229XYZ","2026-04-06","2026-07-05",3,5,False,False,False,False
230,"Make_230","Model_230",2010,"Red","Engine_2","Automatic","Electric",1610,"11092.50","Owner_230","MH230XYZ","2026-04-07","2026-07-06",4,6,True,False,False,True
231,"Make_231","Model_231",2011,"Blue","Engine_3","Manual","Petrol",1617,"11097.25","Owner_231","MH231XYZ","2026-04-08","2026-07-07",2,4,False,True,False,False
232,"Make_232","Model_232",2012,"Black","Engine_4","Automatic","Diesel",1624,"11102.00","Owner_232","MH232XYZ","2026-04-09","2026-07-08",3,5,True,False,True,False
233,"Make_233","Model_233",2013,"White","Engine_5","Manual","Electric",1631,"11106.75","Owner_233","MH233XYZ","2026-04-10","2026-07-09",4,6,False,False,False,False
234,"Make_234","Model_234",2014,"Silver","Engine_0","Automatic","Petrol",1638,"11111.50","Owner_234","MH234XYZ","2026-04-11","2026-07-10",2,4,True,True,False,False
235,"Make_235","Model_235",2015,"Red","Engine_1","Manual","Diesel",1645,"11116.25","Owner_235","MH235XYZ","2026-04-12","2026-07-11",3,5,False,False,False,True
236,"Make_236","Model_236",2016,"Blue","Engine_2","Automatic","Electric",1652,"11121.00","Owner_236","MH236XYZ","2026-04-13","2026-07-12",4,6,True,False,True,False
237,"Make_237","Model_237",2017,"Black","Engine_3","Manual","Petrol",1659,"11125.75","Owner_237","MH237XYZ","2026-04-14","2026-07-13",2,4,False,True,False,False
238,"Make_238","Model_238",2018,"White","Engine_4","Automatic","Diesel",1666,"11130.50","Owner_238","MH238XYZ","2026-04-15","2026-07-14",3,5,True,False,False,False
239,"Make_239","Model_239",2019,"Silver","Engine_5","Manual","Electric",1673,"11135.25","Owner_239","MH239XYZ","2026-04-16","2026-07-15",4,6,False,False,False,False
240,"Make_240","Model_240",2020,"Red","Engine_0","Automatic","Petrol",1680,"11140.00","Owner_240","MH240XYZ","2026-04-17","2026-07-16",2,4,True,True,True,True
241,"Make_241","Model_241",2021,"Blue","Engine_1","Manual","Diesel",1687,"11144.75","Owner_241","MH241XYZ","2026-04-18","2026-07-17",3,5,False,False,False,False
242,"Make_242","Model_242",2022,"Black","Engine_2","Automatic","Electric",1694,"11149.50","Owner_242","MH242XYZ","2026-04-19","2026-07-18",4,6,True,False,False,False
243,"Make_243","Model_243",2023,"White","Engine_3","Manual","Petrol",1701,"11154.25","Owner_243","MH243XYZ","2026-04-20","2026-07-19",2,4,False,True,False,False
244,"Make_244","Model_244",2024,"Silver","Engine_4","Automatic","Diesel",1708,"11159.00","Owner_244","MH244XYZ","2026-04-21","2026-07-20",3,5,True,False,True,False
245,"Make_245","Model_245",1990,"Red","Engine_5","Manual","Electric",1715,"11163.75","Owner_245","MH245XYZ","2026-04-22","2026-07-21",4,6,False,False,False,True
246,"Make_246","Model_246",1991,"Blue","Engine_0","Automatic","Petrol",1722,"11168.50","Owner_246","MH246XYZ","2026-04-23","2026-07-22",2,4,True,True,False,False
247,"Make_247","Model_247",1992,"Black","Engine_1","Manual","Diesel",1729,"11173.25","Owner_247","MH247XYZ","2026-04-24","2026-07-23",3,5,False,False,False,False
248,"Make_248","Model_248",1993,"White","Engine_2","Automatic","Electric",1736,"11178.00","Owner_248","MH248XYZ","2026-04-25","2026-07-24",4,6,True,False,True,False
249,"Make_249","Model_249",1994,"Silver","Engine_3","Manual","Petrol",1743,"11182.75","Owner_249","MH249XYZ","2026-04-26","2026-07-25",2,4,False,True,False,False
250,"Make_250","Model_250",1995,"Red","Engine_4","Automatic","Diesel",1750,"11187.50","Owner_250","MH250XYZ","2026-04-27","2026-07-26",3,5,True,False,False,True
251,"Make_251","Model_251",1996,"Blue","Engine_5","Manual","Electric",1757,"11192.25","Owner_251","MH251XYZ","2026-04-28","2026-07-27",4,6,False,False,False,False
252,"Make_252","Model_252",1997,"Black","Engine_0","Automatic","Petrol",1764,"11197.00","Owner_252","MH252XYZ","2026-04-29","2026-07-28",2,4,True,True,True,False
253,"Make_253","Model_253",1998,"White","Engine_1","Manual","Diesel",1771,"11201.75","Owner_253","MH253XYZ","2026-04-30","2026-07-29",3,5,False,False,False,False
254,"Make_254","Model_254",1999,"Silver","Engine_2","Automatic","Electric",1778,"11206.50","Owner_254","MH254XYZ","2026-05-01","2026-07-30",4,6,True,False,False,False
255,"Make_255","Model_255",2000,"Red","Engine_3","Manual","Petrol",1785,"11211.25","Owner_255","MH255XYZ","2026-05-02","2026-07-31",2,4,False,True,False,True
256,"Make_256","Model_256",2001,"Blue","Engine_4","Automatic","Diesel",1792,"11216.00","Owner_256","MH256XYZ","2026-05-03","2026-08-01",3,5,True,False,True,False
257,"Make_257","Model_257",2002,"Black","Engine_5","Manual","Electric",1799,"11220.75","Owner_257","MH257XYZ","2026-05-04","2026-08-02",4,6,False,False,False,False
258,"Make_258","Model_258",2003,"White","Engine_0","Automatic","Petrol",1806,"11225.50","Owner_258","MH258XYZ","2026-05-05","2026-08-03",2,4,True,True,False,False
259,"Make_259","Model_259",2004,"Silver","Engine_1","Manual","Diesel",1813,"11230.25","Owner_259","MH259XYZ","2026-05-06","2026-08-04",3,5,False,False,False,False
260,"Make_260","Model_260",2005,"Red","Engine_2","Automatic","Electric",1820,"11235.00","Owner_260","MH260XYZ","2026-05-07","2026-08-05",4,6,True,False,True,True
261,"Make_261","Model_261",2006,"Blue","Engine_3","Manual","Petrol",1827,"11239.75","Owner_261","MH261XYZ","2026-05-08","2026-08-06",2,4,False,True,False,False
262,"Make_262","Model_262",2007,"Black","Engine_4","Automatic","Diesel",1834,"11244.50","Owner_262","MH262XYZ","2026-05-09","2026-08-07",3,5,True,False,False,False
263,"Make_263","Model_263",2008,"White","Engine_5","Manual","Electric",1841,"11249.25","Owner_263","MH263XYZ","2026-05-10","2026-08-08",4,6,False,False,False,False
264,"Make_264","Model_264",2009,"Silver","Engine_0","Automatic","Petrol",1848,"11254.00","Owner_264","MH264XYZ","2026-05-11","2026-08-09",2,4,True,True,True,False
265,"Make_265","Model_265",2010,"Red","Engine_1","Manual","Diesel",1855,"11258.75","Owner_265","MH265XYZ","2026-05-12","2026-08-10",3,5,False,False,False,True
266,"Make_266","Model_266",2011,"Blue","Engine_2","Automatic","Electric",1862,"11263.50","Owner_266","MH266XYZ","2026-05-13","2026-08-11",4,6,True,False,False,False
267,"Make_267","Model_267",2012,"Black","Engine_3","Manual","Petrol",1869,"11268.25","Owner_267","MH267XYZ","2026-05-14","2026-08-12",2,4,False,True,False,False
268,"Make_268","Model_268",2013,"White","Engine_4","Automatic","Diesel",1876,"11273.00","Owner_268","MH268XYZ","2026-05-15","2026-08-13",3,5,True,False,True,False
269,"Make_269","Model_269",2014,"Silver","Engine_5","Manual","Electric",1883,"11277.75","Owner_269","MH269XYZ","2026-05-16","2026-08-14",4,6,False,False,False,False
270,"Make_270","Model_270",2015,"Red","Engine_0","Automatic","Petrol",1890,"11282.50","Owner_270","MH270XYZ","2026-05-17","2026-08-15",2,4,True,True,False,True
271,"Make_271","Model_271",2016,"Blue","Engine_1","Manual","Diesel",1897,"11287.25","Owner_271","MH271XYZ","2026-05-18","2026-08-16",3,5,False,False,False,False
272,"Make_272","Model_272",2017,"Black","Engine_2","Automatic","Electric",1904,"11292.00","Owner_272","MH272XYZ","2026-05-19","2026-08-17",4,6,True,False,True,False
273,"Make_273","Model_273",2018,"White","Engine_3","Manual","Petrol",1911,"11296.75","Owner_273","MH273XYZ","2026-05-20","2026-08-18",2,4,False,True,False,False
274,"Make_274","Model_274",2019,"Silver","Engine_4","Automatic","Diesel",1918,"11301.50","Owner_274","MH274XYZ","2026-05-21","2026-08-19",3,5,True,False,False,False
275,"Make_275","Model_275",2020,"Red","Engine_5","Manual","Electric",1925,"11306.25","Owner_275","MH275XYZ","2026-05-22","2025-08-20",4,6,False,False,False,True
276,"Make_276","Model_276",2021,"Blue","Engine_0","Automatic","Petrol",1932,"11311.00","Owner_276","MH276XYZ","2026-05-23","2025-08-21",2,4,True,True,True,False
277,"Make_277","Model_277",2022,"Black","Engine_1","Manual","Diesel",1939,"11315.75","Owner_277","MH277XYZ","2026-05-24","2025-08-22",3,5,False,False,False,False
278,"Make_278","Model_278",2023,"White","Engine_2","Automatic","Electric",1946,"11320.50","Owner_278","MH278XYZ","2026-05-25","2025-08-23",4,6,True,False,False,False
